S1,2020.03.11 17:21:00,26418.342347
S1,2020.03.11 18:42:00,26416.678387
S1,2020.03.11 18:43:00,26416.595416
S1,2020.03.11 18:58:00,26415.565317
S1,2020.03.11 19:01:00,26415.357
S1,2020.03.11 19:02:00,26415.135812
S1,2020.03.12 11:11:00,26138.282119
S1,2020.03.12 12:27:00,26065.579687
S1,2020.03.12 15:25:30,26065.539885
S1,2020.03.12 15:30:00,26057.042855
S1,2020.03.12 15:31:00,26056.352756
S1,2020.03.18 16:52:00,24300.567242
B3,2020.03.19 20:43:00,20939.491138
B3,2020.03.19 20:44:00,20939.867376
S1,2020.03.20 18:22:00,23360.077491
S1,2020.03.20 18:23:00,23359.245807
S1,2020.03.20 21:19:00,23281.105277
S1,2020.03.20 21:20:00,23280.273594
B3,2020.03.24 13:12:00,19730.462797
B3,2020.03.24 13:13:00,19730.254876
B3,2020.03.24 14:50:00,19724.626008
B3,2020.03.24 15:05:00,19721.340442
B3,2020.03.24 15:06:00,19721.290937
B3,2020.03.24 15:30:00,19724.248363
B3,2020.03.24 15:31:00,19724.499848
B3,2020.03.24 15:32:00,19724.654304
B3,2020.03.24 21:32:00,19779.799735
B3,2020.03.24 21:33:00,19780.314586
B3,2020.03.24 21:34:00,19779.878943
B3,2020.03.24 21:39:00,19779.997754
B3,2020.03.24 21:40:00,19780.037358
B3,2020.03.24 21:53:00,19781.829438
B1,2020.03.25 10:35:00,22325.528406
B1,2020.03.25 10:52:00,22326.003653
B1,2020.03.25 10:53:00,22325.97395
B1,2020.03.25 19:06:00,22284.545087
B1,2020.03.25 19:07:00,22285.198552
S3,2020.03.26 09:34:00,20415.641538
S3,2020.03.26 09:35:00,20415.790053
S3,2020.03.26 09:54:00,20415.295003
S3,2020.03.26 09:55:00,20414.948468
B1,2020.03.26 15:56:00,22182.855419
B1,2020.03.26 15:57:00,22183.132647
S3,2020.03.27 12:00:00,21073.272225
S3,2020.03.27 12:01:00,21072.747473
S3,2020.03.27 12:09:00,21073.282126
S3,2020.03.27 12:17:00,21071.777176
S3,2020.03.27 13:00:00,21087.951415
S3,2020.03.27 13:33:00,21087.238543
S3,2020.03.27 13:36:00,21087.357355
S3,2020.03.27 13:41:00,21087.297949
S3,2020.03.27 13:42:00,21087.357355
S3,2020.03.27 13:53:00,21086.278147
S3,2020.03.27 13:54:00,21085.832603
S3,2020.03.27 14:00:00,21100.498147
S3,2020.03.27 15:07:00,21111.984744
S3,2020.03.27 15:08:00,21111.757021
S3,2020.03.27 15:24:00,21112.242169
S3,2020.03.27 15:43:00,21109.130288
B1,2020.03.30 18:09:00,22115.915038
B1,2020.03.30 18:12:00,22115.915038
B1,2020.03.30 18:13:00,22116.301177
B1,2020.03.30 21:50:00,22119.778509
B1,2020.03.31 11:28:00,22136.671619
B1,2020.03.31 11:29:00,22137.186471
B1,2020.03.31 11:42:00,22137.364688
B1,2020.03.31 11:43:00,22137.404292
S3,2020.04.01 08:25:00,21698.645127
S3,2020.04.01 09:12:00,21685.298248
S3,2020.04.01 09:13:00,21685.304189
S3,2020.04.01 09:18:00,21684.62102
S3,2020.04.01 10:47:00,21677.955356
S3,2020.04.01 10:48:00,21677.806841
S1,2020.04.01 15:05:00,22073.914366
S1,2020.04.01 15:06:00,22073.389613
B3,2020.04.02 09:55:00,21481.9563
B3,2020.04.02 09:56:00,21482.104815
B3,2020.04.02 10:03:00,21477.207082
B3,2020.04.02 10:04:00,21477.177379
B3,2020.04.02 10:11:00,21476.999161
B3,2020.04.02 10:12:00,21477.167478
S1,2020.04.02 16:09:00,21937.395812
S1,2020.04.02 16:10:00,21936.504723
S1,2020.04.03 18:25:00,21863.375611
S1,2020.04.03 18:47:00,21862.850859
S1,2020.04.03 18:48:00,21862.534027
S1,2020.04.03 18:52:00,21862.949869
S1,2020.04.03 19:08:00,21862.118185
S1,2020.04.03 19:09:00,21862.078581
S1,2020.04.03 19:12:00,21862.405314
S1,2020.04.03 19:13:00,21861.939968
S1,2020.04.03 21:17:00,21842.968614
B1,2020.04.06 08:35:00,21841.800346
B1,2020.04.06 09:06:00,21844.205297
B1,2020.04.06 09:09:00,21844.165693
B1,2020.04.06 09:10:00,21844.13599
B1,2020.04.06 10:21:00,21844.165693
B1,2020.04.06 10:27:00,21843.858762
B1,2020.04.06 10:28:00,21843.967673
B1,2020.04.06 16:51:00,21847.289351
B1,2020.04.07 09:50:00,21918.253075
B1,2020.04.07 09:51:00,21918.292679
S3,2020.04.07 21:42:00,22078.363129
S3,2020.04.07 21:43:00,22078.016594
B1,2020.04.08 08:08:00,22031.366761
B1,2020.04.08 08:09:00,22031.792503
B1,2020.04.08 08:10:00,22032.901414
B1,2020.04.08 08:50:00,22034.247949
B1,2020.04.08 08:51:00,22034.366761
B1,2020.04.08 16:32:00,22062.646179
B1,2020.04.08 17:59:00,22062.606575
B1,2020.04.09 10:00:00,22177.372502
B1,2020.04.09 10:01:00,22176.719037
S3,2020.04.09 14:30:00,22637.126755
S3,2020.04.09 14:31:00,22636.671309
B1,2020.04.09 16:42:00,22236.57128
B1,2020.04.09 16:43:00,22236.610884
B1,2020.04.09 16:49:00,22236.759399
B1,2020.04.09 17:03:00,22238.501973
B1,2020.04.09 17:04:00,22238.145538
B1,2020.04.13 14:19:00,22357.500822
B1,2020.04.13 14:20:00,22357.916663
B1,2020.04.13 14:21:00,22357.995871
S3,2020.04.13 17:18:00,23005.907911
S3,2020.04.13 17:19:00,23005.739594
S3,2020.04.13 19:52:00,23013.54395
S3,2020.04.13 19:53:00,23013.44494
B1,2020.04.14 16:36:00,22524.924835
B1,2020.04.14 16:37:00,22524.627805
B1,2020.04.14 16:43:00,22525.054538
B1,2020.04.14 16:44:00,22525.77731
S3,2020.04.15 09:19:00,23408.646966
S3,2020.04.15 09:20:00,23408.637065
S3,2020.04.15 09:27:00,23408.58756
S3,2020.04.15 10:20:00,23416.97666
S3,2020.04.15 10:21:00,23416.620225
S3,2020.04.15 15:46:00,23429.826992
S3,2020.04.15 15:47:00,23429.797289
S3,2020.04.15 17:16:00,23427.365566
S3,2020.04.17 16:31:00,23445.247954
S3,2020.04.17 16:32:00,23680.393121
S3,2020.04.17 17:14:00,23686.223637
S3,2020.04.17 17:15:00,23686.382053
S3,2020.04.20 13:25:00,23818.182124
S3,2020.04.20 14:48:00,23817.517593
S3,2020.04.20 14:49:00,23817.260167
S3,2020.04.20 21:56:00,23829.295659
S1,2020.04.21 12:56:00,23083.243159
S1,2020.04.21 12:57:00,23083.292664
S1,2020.04.21 13:13:00,23083.064941
S1,2020.04.21 13:15:00,23082.985733
S1,2020.04.21 14:35:00,23081.442961
S1,2020.04.21 14:36:00,23081.264941
S1,2020.04.21 15:04:00,23079.690684
S1,2020.04.21 15:05:00,23079.789694
S1,2020.04.21 17:48:00,23081.444749
S1,2020.04.21 17:49:00,23081.529106
S1,2020.04.21 18:36:00,23077.238413
S1,2020.04.21 18:37:00,23077.493066
S1,2020.04.21 18:41:00,23077.152472
B3,2020.04.22 09:17:00,23538.188093
B3,2020.04.22 09:18:00,23538.312846
B3,2020.04.22 16:41:00,23514.290398
B3,2020.04.22 16:46:00,23514.221487
B3,2020.04.22 21:35:00,23506.9069
B3,2020.04.22 21:36:00,23506.839969
B3,2020.04.22 21:41:00,23507.05185
B3,2020.04.23 08:33:00,23492.74353
B3,2020.04.23 08:34:00,23492.793035
B3,2020.04.23 16:33:00,23491.167897
B3,2020.04.23 16:34:00,23492.038788
B3,2020.04.23 17:20:00,23495.707898
B3,2020.04.23 17:21:00,23495.815026
B3,2020.04.24 12:28:00,23484.996209
B3,2020.04.24 12:29:00,23484.906902
B3,2020.04.24 12:52:00,23485.084922
B3,2020.04.24 12:57:00,23485.095615
B3,2020.04.24 12:58:00,23485.085516
B3,2020.04.24 13:21:00,23486.104688
B1,2020.04.24 17:40:00,23178.059808
B1,2020.04.27 18:34:00,23263.743405
B1,2020.04.27 18:35:00,23263.794692
B1,2020.04.27 21:33:00,23280.526468
B1,2020.04.27 21:34:00,23280.47835
B1,2020.04.27 21:41:00,23280.881914
B1,2020.04.27 21:42:00,23280.888647
B1,2020.04.27 21:47:00,23280.787458
B1,2020.04.28 10:41:00,23330.136068
B1,2020.04.28 10:42:00,23330.215276
B1,2020.04.29 19:38:00,23488.285294
B1,2020.04.29 20:06:00,23513.177886
B1,2020.04.29 20:07:00,23513.17749
B1,2020.04.29 20:08:00,23513.342044
B1,2020.04.29 20:09:00,23513.426202
B1,2020.04.29 21:43:00,23512.431945
B1,2020.04.29 21:44:00,23512.513331
S3,2020.04.30 14:10:00,24245.982839
S3,2020.04.30 14:11:00,24245.814522
S3,2020.04.30 14:49:00,24244.745809
S3,2020.04.30 14:50:00,24245.082245
S3,2020.04.30 14:54:00,24245.161453
S3,2020.04.30 15:46:00,24248.495187
S3,2020.04.30 19:31:00,24252.168371
S3,2020.04.30 19:32:00,24251.863421
S1,2020.05.01 09:06:00,23653.361329
S1,2020.05.01 09:44:00,23652.737963
S1,2020.05.01 09:45:00,23652.540141
S1,2020.05.01 10:34:00,23650.600141
S1,2020.05.01 10:35:00,23650.362715
S1,2020.05.01 10:39:00,23650.629844
S1,2020.05.01 19:42:00,23658.691156
S1,2020.05.01 19:43:00,23658.552938
S1,2020.05.04 12:01:00,23644.172297
S1,2020.05.04 12:02:00,23643.994079
B3,2020.05.04 21:51:00,23910.555893
B3,2020.05.05 08:05:00,23895.406982
B3,2020.05.05 12:45:00,23895.691124
B3,2020.05.05 12:50:00,23895.691124
B3,2020.05.05 18:23:00,23910.685152
B3,2020.05.06 08:28:00,23915.802819
B3,2020.05.06 08:30:00,23915.911531
B3,2020.05.06 08:31:00,23916.187175
B3,2020.05.06 08:32:00,23916.038858
B3,2020.05.06 08:48:00,23916.135294
B3,2020.05.06 08:49:00,23916.224205
B3,2020.05.06 08:54:00,23916.174898
B3,2020.05.06 08:55:00,23916.184799
B3,2020.05.06 08:56:00,23916.135294
B1,2020.05.06 09:01:00,23686.82486
B1,2020.05.06 09:02:00,23686.757533
B1,2020.05.06 09:27:00,23687.1708
B3,2020.05.07 10:07:00,23874.515768
B3,2020.05.07 10:08:00,23875.000916
B3,2020.05.07 13:14:00,23876.459383
B1,2020.05.08 18:25:00,23760.415527
B1,2020.05.08 18:30:00,23760.370973
S3,2020.05.11 15:44:00,24101.984813
B1,2020.05.12 16:31:00,23868.929959
B1,2020.05.12 16:32:00,23869.226791
B1,2020.05.12 16:39:00,23868.971345
S3,2020.05.12 21:19:00,24135.014438
S3,2020.05.12 21:43:00,24134.767507
B3,2020.05.13 14:46:00,24012.932452
B3,2020.05.13 14:47:00,24013.209679
B3,2020.05.13 14:48:00,24013.269085
S1,2020.05.13 16:35:00,23841.238287
S1,2020.05.13 16:36:00,23840.654327
S1,2020.05.13 18:20:00,23839.646604
S1,2020.05.14 09:03:00,23788.621934
S1,2020.05.14 14:57:00,23775.836549
S1,2020.05.14 14:58:00,23776.024668
S1,2020.05.14 15:06:00,23775.678331
S1,2020.05.14 15:07:00,23775.519717
B3,2020.05.14 19:53:00,23675.487515
B3,2020.05.14 19:54:00,23675.288109
B3,2020.05.14 20:21:00,23671.518886
B3,2020.05.14 20:24:00,23671.553738
B3,2020.05.14 20:27:00,23672.117104
B3,2020.05.15 10:54:00,23658.100085
S1,2020.05.15 13:56:00,23751.941915
S1,2020.05.15 13:59:00,23751.634984
S1,2020.05.15 14:00:00,23751.535974
S1,2020.05.15 14:42:00,23749.456964
S1,2020.05.15 14:43:00,23749.031222
S1,2020.05.15 14:58:00,23748.971816
S1,2020.05.15 15:02:00,23748.908053
B3,2020.05.15 21:02:00,23634.402648
B3,2020.05.15 21:23:00,23635.454529
B3,2020.05.15 21:24:00,23635.438093
B1,2020.05.18 10:05:00,23751.065473
B1,2020.05.18 10:06:00,23751.322899
B1,2020.05.18 10:07:00,23751.23379
B1,2020.05.18 10:56:00,23751.349829
B1,2020.05.18 10:57:00,23751.320126
B1,2020.05.18 14:31:00,23757.181014
B1,2020.05.18 14:32:00,23756.993093
B1,2020.05.18 14:39:00,23756.96339
B1,2020.05.19 09:49:00,23844.068629
B1,2020.05.19 09:50:00,23844.137936
B1,2020.05.19 09:51:00,23844.434966
S3,2020.05.19 13:24:00,24003.857956
S3,2020.05.19 13:27:00,24003.917362
S3,2020.05.19 13:32:00,24003.917362
S3,2020.05.19 17:42:00,24043.255325
S3,2020.05.21 10:01:00,24268.10775
S3,2020.05.21 10:02:00,24267.801017
S3,2020.05.21 11:27:00,24271.202827
S3,2020.05.21 11:28:00,24271.093916
B1,2020.05.21 15:38:00,23984.684804
B1,2020.05.21 15:39:00,23985.239259
S3,2020.05.22 08:12:00,24326.767187
S3,2020.05.22 10:12:00,24323.263751
B1,2020.05.25 16:01:00,24107.34708
B1,2020.05.25 17:33:00,24107.342129
